Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
4170,4862453713,music5150man,0,136.18,DST Raiders  FLEX Kenneth Walker III QB Marcus Mariota RB Jonathan Taylor RB Jordan Mason TE Brock Bowers WR CeeDee Lamb WR Drake London WR Rome Odunze,,,
4170,4863146416,Cole3pt,0,136.18,DST Bengals  FLEX Kenneth Walker III QB Marcus Mariota RB Christian McCaffrey RB Bijan Robinson TE Trey McBride WR Tetairoa McMillan WR Rome Odunze WR Keenan Allen,,,
4173,4862890100,jsmith1225,0,136.14001,DST Titans  FLEX Jonathan Taylor QB Dak Prescott RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Ricky Pearsall WR Elic Ayomanor,,,
4174,4862742817,pelleli8,0,136.12001,DST Buccaneers  FLEX Javonte Williams QB Baker Mayfield RB Bucky Irving RB Jordan Mason TE Dallas Goedert WR Mike Evans WR Tetairoa McMillan WR Michael Pittman Jr.,,,
4174,4864871689,kornkob69,0,136.12001,DST Patriots  FLEX Josh Jacobs QB Caleb Williams RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Michael Pittman Jr. WR Keenan Allen,,,
4174,4862026056,billie321,0,136.12,DST Raiders  FLEX Christian McCaffrey QB Carson Wentz RB Kenneth Walker III RB Jordan Mason TE Jake Ferguson WR CeeDee Lamb WR Justin Jefferson WR Keenan Allen,,,
4174,4864742782,rexrossed,0,136.12,DST Raiders  FLEX Christian McCaffrey QB Carson Wentz RB Kenneth Walker III RB Jordan Mason TE Jake Ferguson WR CeeDee Lamb WR Justin Jefferson WR Keenan Allen,,,
4174,4864953497,ballzackertz18,0,136.12,DST Raiders  FLEX Christian McCaffrey QB Carson Wentz RB Kenneth Walker III RB Jordan Mason TE Jake Ferguson WR CeeDee Lamb WR Justin Jefferson WR Keenan Allen,,,
4174,4864957966,BallGame2015,0,136.12,DST Raiders  FLEX Christian McCaffrey QB Carson Wentz RB Kenneth Walker III RB Jordan Mason TE Jake Ferguson WR CeeDee Lamb WR Justin Jefferson WR Keenan Allen,,,
4174,4865044158,MonsonE557,0,136.12,DST Raiders  FLEX Christian McCaffrey QB Carson Wentz RB Kenneth Walker III RB Jordan Mason TE Jake Ferguson WR CeeDee Lamb WR Justin Jefferson WR Keenan Allen,,,
4174,4865056447,mkurni52,0,136.12,DST Raiders  FLEX Christian McCaffrey QB Carson Wentz RB Kenneth Walker III RB Jordan Mason TE Jake Ferguson WR CeeDee Lamb WR Justin Jefferson WR Keenan Allen,,,
4174,4865185664,MiamiFi216,0,136.12,DST Packers  FLEX Kenneth Walker III QB Drake Maye RB Javonte Williams RB Jordan Mason TE Juwan Johnson WR Justin Jefferson WR Mike Evans WR DK Metcalf,,,
4174,4865220729,techgcomp3,0,136.12,DST Raiders  FLEX Christian McCaffrey QB Carson Wentz RB Kenneth Walker III RB Jordan Mason TE Jake Ferguson WR CeeDee Lamb WR Justin Jefferson WR Keenan Allen,,,
4174,4865468031,EHunt77,0,136.12,DST Raiders  FLEX Christian McCaffrey QB Carson Wentz RB Kenneth Walker III RB Jordan Mason TE Jake Ferguson WR CeeDee Lamb WR Justin Jefferson WR Keenan Allen,,,
4174,4865735130,fasteddy_e,0,136.12,DST Vikings  FLEX Juwan Johnson QB Jordan Love RB Christian McCaffrey RB Javonte Williams TE Tucker Kraft WR Emeka Egbuka WR Rome Odunze WR Matthew Golden,,,
4186,4865426857,cons26,0,136.1,DST Commanders  FLEX Kenneth Walker III QB Justin Herbert RB Bijan Robinson RB Jordan Mason TE Jake Ferguson WR CeeDee Lamb WR Cooper Kupp WR Keenan Allen,,,
4187,4863284815,panther48,0,136.08,DST Commanders  FLEX Elic Ayomanor QB Marcus Mariota RB Christian McCaffrey RB Kenneth Walker III TE Juwan Johnson WR CeeDee Lamb WR Nico Collins WR Drake London,,,
4188,4860586348,zyskdude,0,136.02,DST Chargers  FLEX Jordan Mason QB Caleb Williams RB Bijan Robinson RB Kenneth Walker III TE Jonnu Smith WR CeeDee Lamb WR Ricky Pearsall WR Rome Odunze,,,
4188,4865726879,yuhboy47,0,136.02,DST Packers  FLEX T.J. Hockenson QB Daniel Jones RB Kenneth Walker III RB Jordan Mason TE Jonnu Smith WR CeeDee Lamb WR Puka Nacua WR Jaxon Smith-Njigba,,,
4188,4861302222,tcunning1274,0,136.01999,DST Browns  FLEX Jaxon Smith-Njigba QB Drake Maye RB Bijan Robinson RB Jordan Mason TE Zach Ertz WR CeeDee Lamb WR DK Metcalf WR Keenan Allen,,,
4188,4862785966,FootballFoolery,0,136.01999,DST Jaguars  FLEX Christian McCaffrey QB Daniel Jones RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR Mike Evans WR Chris Olave WR Marvin Mims Jr.,,,
4188,4865703252,jevensio44,0,136.01999,DST Browns  FLEX Jaylen Warren QB Caleb Williams RB Kenneth Walker III RB Jordan Mason TE Juwan Johnson WR Ja'Marr Chase WR CeeDee Lamb WR Rome Odunze,,,
4193,4858333818,goldengoat29,0,135.98,DST Patriots  FLEX Christian McCaffrey QB Marcus Mariota RB Kenneth Walker III RB Jordan Mason TE Trey McBride WR CeeDee Lamb WR Jakobi Meyers WR Keenan Allen,,,
4193,4861949227,foresman77,0,135.98,DST Patriots  FLEX Christian McCaffrey QB Marcus Mariota RB Kenneth Walker III RB Jordan Mason TE Trey McBride WR CeeDee Lamb WR Jakobi Meyers WR Keenan Allen,,,
4193,4863552066,BillionGoldfish,0,135.98,DST Patriots  FLEX Jordan Mason QB Marcus Mariota RB Christian McCaffrey RB Kenneth Walker III TE Trey McBride WR CeeDee Lamb WR Jakobi Meyers WR Keenan Allen,,,
4196,4865714013,JohnnyWalker1738,0,135.96,DST Cowboys  FLEX Nico Collins QB Mac Jones RB Christian McCaffrey RB Bucky Irving TE Tyler Warren WR DJ Moore WR Michael Pittman Jr. WR Keenan Allen,,,
4196,4865643616,crgilla26,0,135.95999,DST Seahawks  FLEX Kenneth Walker III QB C.J. Stroud RB Jordan Mason RB Quinshon Judkins TE Harold Fannin Jr. WR CeeDee Lamb WR Puka Nacua WR Rome Odunze,,,
4198,4861245851,5PuttCowboys,0,135.92001,DST Seahawks  FLEX Brenton Strange QB Drake Maye RB Alvin Kamara RB Javonte Williams TE Zach Ertz WR Puka Nacua WR Nico Collins WR Tetairoa McMillan,,,
4199,4865261289,Jaeheat,0,135.87999,DST Texans  FLEX Jordan Mason QB Marcus Mariota RB Christian McCaffrey RB Kenneth Walker III TE Adam Trautman WR CeeDee Lamb WR Puka Nacua WR Rome Odunze,,,
4200,4863044997,cletis89,0,135.84001,DST Titans  FLEX Travis Etienne Jr. QB Dak Prescott RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR Mike Evans WR Garrett Wilson WR Ricky Pearsall,,,
4200,4865041205,schiro87,0,135.84,DST Steelers  FLEX Javonte Williams QB Dak Prescott RB Kenneth Walker III RB D'Andre Swift TE Tyler Warren WR Nico Collins WR George Pickens WR DJ Moore,,,
4200,4865397545,ocsteelersoc,0,135.84,DST Steelers  FLEX Bijan Robinson QB Dak Prescott RB Javonte Williams RB Jaylen Warren TE Tyler Warren WR Nico Collins WR George Pickens WR Calvin Austin III,,,
4200,4865442351,jfountain18,0,135.84,DST Seahawks  FLEX Jordan Mason QB Dak Prescott RB Christian McCaffrey RB Javonte Williams TE Jake Tonges WR Deebo Samuel Sr. WR George Pickens WR Rome Odunze,,,
4204,4858886898,RabiesW,0,135.82,DST 49ers  FLEX Jordan Mason QB Caleb Williams RB Bijan Robinson RB Javonte Williams TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4204,4865046389,fab14cst8,0,135.82,DST Vikings  FLEX Breece Hall QB Carson Wentz RB Bijan Robinson RB Bucky Irving TE Jake Ferguson WR Justin Jefferson WR DK Metcalf WR Josh Downs,,,
4204,4865706007,Themailman22,0,135.82,DST Raiders  FLEX Christian McCaffrey QB Caleb Williams RB Kenneth Walker III RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR DJ Moore WR Rome Odunze,,,
4204,4862218732,irondog4,0,135.81999,DST Titans  FLEX Calvin Ridley QB Caleb Williams RB Christian McCaffrey RB Bijan Robinson TE Jake Ferguson WR Tetairoa McMillan WR Ricky Pearsall WR Rome Odunze,,,
4204,4862686359,lgbekillinem,0,135.81999,DST Texans  FLEX Christian McCaffrey QB Carson Wentz RB Kenneth Walker III RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Jaxon Smith-Njigba WR Rome Odunze,,,
4204,4862860843,jdude89z,0,135.81999,DST Texans  FLEX Christian McCaffrey QB Carson Wentz RB Kenneth Walker III RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Jaxon Smith-Njigba WR Rome Odunze,,,
4204,4865721795,arrolli,0,135.81999,DST Falcons  FLEX Dyami Brown QB Drake Maye RB Christian McCaffrey RB Jordan Mason TE Tyler Warren WR Puka Nacua WR Drake London WR Rome Odunze,,,
4211,4862605667,Garbagejedi,0,135.8,DST Rams  FLEX Kenneth Gainwell QB Justin Herbert RB Jonathan Taylor RB Bucky Irving TE Juwan Johnson WR Ladd McConkey WR Garrett Wilson WR Jakobi Meyers,,,
4212,4856775935,Thats_Impressive,0,135.78,DST Patriots  FLEX Bijan Robinson QB Marcus Mariota RB Christian McCaffrey RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4856890677,nrcave,0,135.78,DST Patriots  FLEX Christian McCaffrey QB Marcus Mariota RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4857368082,cub157c,0,135.78,DST Patriots  FLEX Christian McCaffrey QB Marcus Mariota RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4857980646,Jnewt34,0,135.78,DST Patriots  FLEX Christian McCaffrey QB Marcus Mariota RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4858319081,DamonBoost,0,135.78,DST Jets  FLEX Jonathan Taylor QB Marcus Mariota RB Bijan Robinson RB Kenneth Walker III TE Juwan Johnson WR CeeDee Lamb WR Jakobi Meyers WR Rome Odunze,,,
4212,4858602041,ryangould31,0,135.78,DST Patriots  FLEX Bijan Robinson QB Marcus Mariota RB Christian McCaffrey RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4859441220,oneteezy,0,135.78,DST Patriots  FLEX Bijan Robinson QB Marcus Mariota RB Christian McCaffrey RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4859572117,Perrfyy,0,135.78,DST Patriots  FLEX Christian McCaffrey QB Marcus Mariota RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4861210658,sileoj,0,135.78,DST Patriots  FLEX Jordan Mason QB Marcus Mariota RB Christian McCaffrey RB Bijan Robinson TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4861518374,Pirasea,0,135.78,DST Patriots  FLEX Christian McCaffrey QB Marcus Mariota RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4861736925,Favre4HOF,0,135.78,DST Patriots  FLEX Christian McCaffrey QB Marcus Mariota RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4861751674,alexisdb95,0,135.78,DST Patriots  FLEX Christian McCaffrey QB Marcus Mariota RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4861997437,1Raidersfan1981,0,135.78,DST Patriots  FLEX Jordan Mason QB Marcus Mariota RB Christian McCaffrey RB Bijan Robinson TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4862151867,Craft_Beer_Baller,0,135.78,DST Patriots  FLEX Christian McCaffrey QB Marcus Mariota RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4862288934,Going4Broke4u,0,135.78,DST Patriots  FLEX Christian McCaffrey QB Marcus Mariota RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4862417521,FroggerMN,0,135.78,DST Patriots  FLEX Christian McCaffrey QB Marcus Mariota RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4862748411,posey_um,0,135.78,DST Patriots  FLEX Christian McCaffrey QB Marcus Mariota RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4863193570,cavan10,0,135.78,DST Patriots  FLEX Christian McCaffrey QB Marcus Mariota RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4863195005,Sandominator,0,135.78,DST Patriots  FLEX Jordan Mason QB Marcus Mariota RB Christian McCaffrey RB Bijan Robinson TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4863397126,SEANYLOOPS,0,135.78,DST Bengals  FLEX Christian McCaffrey QB Marcus Mariota RB Kenneth Walker III RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Jaxon Smith-Njigba WR Rome Odunze,,,
4212,4863416078,mikebuchanan,0,135.78,DST Patriots  FLEX Christian McCaffrey QB Marcus Mariota RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4863644445,csheldo,0,135.78,DST Patriots  FLEX Christian McCaffrey QB Marcus Mariota RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4863824391,andygolf16,0,135.78,DST Patriots  FLEX Christian McCaffrey QB Marcus Mariota RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4863889452,JetUp11,0,135.78,DST Patriots  FLEX Christian McCaffrey QB Marcus Mariota RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4864607193,C.Allee,0,135.78,DST Patriots  FLEX Christian McCaffrey QB Marcus Mariota RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4864644749,7sevenout7,0,135.78,DST Patriots  FLEX Christian McCaffrey QB Marcus Mariota RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4865227107,jbscali807,0,135.78,DST Patriots  FLEX Christian McCaffrey QB Marcus Mariota RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4865432284,ncomfort,0,135.78,DST Patriots  FLEX Christian McCaffrey QB Marcus Mariota RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4212,4865652514,aj_sat,0,135.78,DST Bengals  FLEX Christian McCaffrey QB Marcus Mariota RB Bijan Robinson RB Kenneth Walker III TE Juwan Johnson WR Jaxon Smith-Njigba WR Drake London WR Rome Odunze,,,
4212,4865686041,billh326,0,135.78,DST Packers  FLEX Courtland Sutton QB Michael Penix Jr. RB Ashton Jeanty RB Jordan Mason TE Juwan Johnson WR Brian Thomas Jr. WR A.J. Brown WR George Pickens,,,
4242,4856368023,Maulers1973,0,135.76001,DST Falcons  FLEX Kenneth Walker III QB Mac Jones RB Christian McCaffrey RB Javonte Williams TE Zach Ertz WR Emeka Egbuka WR Ricky Pearsall WR Michael Pittman Jr.,,,
4243,4864947506,hechtmatt3,0,135.74,DST Patriots  FLEX Jordan Mason QB Dak Prescott RB Christian McCaffrey RB Kenneth Walker III TE Jake Ferguson WR Ja'Marr Chase WR Rome Odunze WR Kayshon Boutte,,,
4244,4857676376,dpretty1234,0,135.72,DST Packers  FLEX Kenneth Walker III QB Drake Maye RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4244,4858587525,TaTeS_X,0,135.72,DST Packers  FLEX Kenneth Walker III QB Drake Maye RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4244,4858704347,Warlick102,0,135.72,DST Patriots  FLEX Keenan Allen QB Drake Maye RB Christian McCaffrey RB Kenneth Walker III TE Juwan Johnson WR CeeDee Lamb WR Jaxon Smith-Njigba WR Michael Pittman Jr.,,,
4244,4858878700,captmo49,0,135.72,DST Packers  FLEX Jordan Mason QB Drake Maye RB Bijan Robinson RB Kenneth Walker III TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4244,4859644746,peterprocter,0,135.72,DST Packers  FLEX Kenneth Walker III QB Drake Maye RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4244,4859881583,JRAM4428,0,135.72,DST Packers  FLEX Kenneth Walker III QB Drake Maye RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4244,4860001002,BBFebu,0,135.72,DST Packers  FLEX Kenneth Walker III QB Drake Maye RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4244,4860871774,jsiebe00,0,135.72,DST Packers  FLEX Kenneth Walker III QB Drake Maye RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4244,4861326264,bjkubist4842,0,135.72,DST Packers  FLEX Bijan Robinson QB Drake Maye RB Kenneth Walker III RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4244,4861858951,WHixBL44,0,135.72,DST Packers  FLEX Bijan Robinson QB Drake Maye RB Kenneth Walker III RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4244,4861867048,Pat1282,0,135.72,DST Seahawks  FLEX D'Andre Swift QB Daniel Jones RB Bijan Robinson RB Jordan Mason TE Tyler Warren WR Jaxon Smith-Njigba WR Tetairoa McMillan WR Rome Odunze,,,
4244,4862499520,Cameron_20,0,135.72,DST Packers  FLEX Kenneth Walker III QB Drake Maye RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4244,4862549950,ndirckx,0,135.72,DST Packers  FLEX Bijan Robinson QB Drake Maye RB Kenneth Walker III RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4244,4863918604,Glover233,0,135.72,DST Packers  FLEX Kenneth Walker III QB Drake Maye RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4244,4865055389,scottfiser07,0,135.72,DST Packers  FLEX Jonathan Taylor QB Daniel Jones RB Christian McCaffrey RB Javonte Williams TE Zach Ertz WR Tetairoa McMillan WR Keenan Allen WR Kayshon Boutte,,,
4244,4865585678,mgatzunis,0,135.72,DST Packers  FLEX Jordan Mason QB Drake Maye RB Bijan Robinson RB Kenneth Walker III TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4260,4864407317,1965icecreamguy,0,135.68,DST Colts  FLEX Christian McCaffrey QB Marcus Mariota RB Kenneth Walker III RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Terry McLaurin WR Jakobi Meyers,,,
4260,4864576496,DFS_Chan,0,135.68,DST Colts  FLEX Christian McCaffrey QB Marcus Mariota RB Kenneth Walker III RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Terry McLaurin WR Jakobi Meyers,,,
4262,4858306661,nitropv615,0,135.62,DST Rams  FLEX Jonathan Taylor QB Carson Wentz RB Bijan Robinson RB Jordan Mason TE Tyler Warren WR CeeDee Lamb WR Drake London WR Keenan Allen,,,
4262,4864239431,jgdutton,0,135.62,DST Seahawks  FLEX Trey McBride QB Caleb Williams RB Kenneth Walker III RB Jordan Mason TE Kyle Pitts Sr. WR CeeDee Lamb WR Brian Thomas Jr. WR Rome Odunze,,,
4262,4864480797,kromm14,0,135.62,DST Texans  FLEX Jonathan Taylor QB Sam Darnold RB Bijan Robinson RB Javonte Williams TE Zach Ertz WR Brian Thomas Jr. WR Rome Odunze WR Michael Pittman Jr.,,,
4262,4865618581,PackAttack07,0,135.62,DST Packers  FLEX Tucker Kraft QB Caleb Williams RB Bijan Robinson RB Travis Etienne Jr. TE Tyler Warren WR Puka Nacua WR DJ Moore WR Keenan Allen,,,
4262,4865624132,oldblackjack,0,135.62,DST Vikings  FLEX Travis Etienne Jr. QB Caleb Williams RB Javonte Williams RB Kenneth Walker III TE Brock Bowers WR Emeka Egbuka WR Deebo Samuel Sr. WR Romeo Doubs,,,
4267,4864412209,Wes_Griffin,0,135.58,DST Eagles  FLEX Elic Ayomanor QB Marcus Mariota RB Christian McCaffrey RB Bijan Robinson TE Ja'Tavion Sanders WR Nico Collins WR Brian Thomas Jr. WR Terry McLaurin,,,
4267,4862030030,silencer17,0,135.57999,DST Commanders  FLEX Juwan Johnson QB Marcus Mariota RB Bijan Robinson RB Kenneth Walker III TE Jake Ferguson WR CeeDee Lamb WR Nico Collins WR Drake London,,,
4267,4863040307,CitadelGrad2012,0,135.57999,DST Packers  FLEX Kenneth Walker III QB Marcus Mariota RB Christian McCaffrey RB Jordan Mason TE Tyler Warren WR CeeDee Lamb WR Rome Odunze WR Chris Olave,,,
4270,4858339805,dantonholden,0,135.52,DST Bengals  FLEX Christian McCaffrey QB Drake Maye RB Bucky Irving RB Kenneth Walker III TE Adam Trautman WR Nico Collins WR George Pickens WR Rome Odunze,,,
4270,4865592947,TrashPanda78,0,135.52,DST Texans  FLEX TreVeyon Henderson QB Drake Maye RB Jonathan Taylor RB Nick Chubb TE Juwan Johnson WR Justin Jefferson WR A.J. Brown WR Jakobi Meyers,,,
4270,4865693605,reachbjm,0,135.52,DST Packers  FLEX Bijan Robinson QB Caleb Williams RB Jordan Mason RB Tyler Allgeier TE Harold Fannin Jr. WR Puka Nacua WR Tetairoa McMillan WR Rome Odunze,,,
4270,4862022269,nvoigt,0,135.51999,DST Jets  FLEX Christian McCaffrey QB Drake Maye RB Bijan Robinson RB Javonte Williams TE Juwan Johnson WR A.J. Brown WR DK Metcalf WR Troy Franklin,,,
4274,4861873905,KDRspud,0,135.48,DST Jets  FLEX Javonte Williams QB Marcus Mariota RB Christian McCaffrey RB Kenneth Walker III TE Trey McBride WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
4275,4861662724,13jp,0,135.44,DST Raiders  FLEX Jaylen Warren QB Dak Prescott RB Jonathan Taylor RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Jaxon Smith-Njigba WR Rome Odunze,,,
4275,4862727138,mborkows,0,135.44,DST Colts  FLEX Javonte Williams QB Dak Prescott RB Jonathan Taylor RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Romeo Doubs,,,
4277,4857583482,ScottNicolaus88,0,135.42,DST Chargers  FLEX Jordan Mason QB Caleb Williams RB Bijan Robinson RB Jonathan Taylor TE Harold Fannin Jr. WR CeeDee Lamb WR Rome Odunze WR Dontayvion Wicks,,,
4277,4865118040,A_BrU1n,0,135.42,DST Bengals  FLEX Keenan Allen QB Caleb Williams RB Kenneth Walker III RB Jordan Mason TE Brock Bowers WR CeeDee Lamb WR Jaxon Smith-Njigba WR DJ Moore,,,
4277,4865150898,prozacatac,0,135.42,DST Falcons  FLEX Bucky Irving QB Drake Maye RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR Drake London WR George Pickens WR Rome Odunze,,,
4280,4865718731,JalcalaJr,0,135.36002,DST Seahawks  FLEX Trey Benson QB Kyler Murray RB Jonathan Taylor RB Jaylen Warren TE Trey McBride WR George Pickens WR Tetairoa McMillan WR Marvin Harrison Jr.,,,
