Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
106,4852387556,PlayingHard,0,174.18,DST Saints  FLEX Rome Odunze QB Caleb Williams RB Christian McCaffrey RB Dylan Sampson TE Dalton Kincaid WR Ja'Marr Chase WR Puka Nacua WR Hollywood Brown,,Trey Benson,RB,0.84%,8.4
107,4852772702,Kapparino,0,174.16,DST Rams  FLEX James Conner QB Mac Jones RB Christian McCaffrey RB David Montgomery TE Harold Fannin Jr. WR CeeDee Lamb WR Puka Nacua WR Rome Odunze,,David Montgomery,FLEX,0.78%,13.1
108,4854146176,mhuber,0,174.04,DST 49ers  FLEX Ja'Tavion Sanders QB Jalen Hurts RB Jahmyr Gibbs RB TreVeyon Henderson TE Brenton Strange WR Ja'Marr Chase WR Malik Nabers WR Rome Odunze,,J.K. Dobbins,RB,0.75%,15.5
109,4850416481,lenny_1880,0,173.96,DST Rams  FLEX Travis Etienne Jr. QB Mac Jones RB Derrick Henry RB Christian McCaffrey TE Juwan Johnson WR Puka Nacua WR Amon-Ra St. Brown WR Elic Ayomanor,,Tyquan Thornton,WR,0.71%,13.9
110,4854096234,cshue82,0,173.92001,DST Steelers  FLEX James Cook QB Josh Allen RB Christian McCaffrey RB Jaylen Warren TE Harold Fannin Jr. WR Malik Nabers WR Khalil Shakir WR Rome Odunze,,Jake Tonges,TE,0.70%,7.1
111,4853909879,daynnite,0,173.68001,DST Dolphins  FLEX Travis Etienne Jr. QB Caleb Williams RB Derrick Henry RB Christian McCaffrey TE Harold Fannin Jr. WR Amon-Ra St. Brown WR Tetairoa McMillan WR Rome Odunze,,Tyrone Tracy Jr.,RB,0.62%,9.1
112,4852267988,layinbody4life,0,173.66,DST Rams  FLEX Jahmyr Gibbs QB Mac Jones RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Malik Nabers WR Jaxon Smith-Njigba WR Tetairoa McMillan,,Kenneth Walker III,RB,0.57%,21.8
113,4852426788,cdoyle32,0,173.64,DST Steelers  FLEX Calvin Ridley QB Trevor Lawrence RB Christian McCaffrey RB Travis Etienne Jr. TE Juwan Johnson WR Ja'Marr Chase WR Brian Thomas Jr. WR Rome Odunze,,Isiah Pacheco,RB,0.52%,3.9
114,4850079854,phialpha1569,0,173.46,DST Seahawks  FLEX De'Von Achane QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Ja'Marr Chase WR Jaxon Smith-Njigba WR Calvin Ridley,,Pat Freiermuth,TE,0.51%,6.1
115,4853285490,millerlite67,0,173.40001,DST Browns  FLEX Jonathan Taylor QB Drake Maye RB De'Von Achane RB Alvin Kamara TE David Njoku WR Malik Nabers WR Tee Higgins WR Jerry Jeudy,,Bengals ,DST,0.48%,5
116,4854373545,kev0487,0,173.2,DST Rams  FLEX Chris Olave QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Ja'Marr Chase WR Jaxon Smith-Njigba WR Hollywood Brown,,Giants ,DST,0.48%,1
117,4850585977,CDUB300,0,173.14,DST Saints  FLEX Ja'Marr Chase QB Daniel Jones RB Christian McCaffrey RB De'Von Achane TE Juwan Johnson WR Jaxon Smith-Njigba WR Hollywood Brown WR Calvin Ridley,,Olamide Zaccheaus,WR,0.46%,4.1
118,4851509523,SeahawkFan29,0,173.1,DST Rams  FLEX Sam LaPorta QB Drake Maye RB Christian McCaffrey RB Travis Etienne Jr. TE Brenton Strange WR Ja'Marr Chase WR Malik Nabers WR Calvin Ridley,,Rashid Shaheed,WR,0.46%,15.2
119,4849979476,TheDanimal05,0,172.8,DST Seahawks  FLEX Travis Etienne Jr. QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Puka Nacua WR Jaxon Smith-Njigba WR Hollywood Brown,,Bo Nix,QB,0.46%,21.24
120,4854271657,pa_ray69,0,172.76,DST Rams  FLEX Rome Odunze QB Mac Jones RB Christian McCaffrey RB Javonte Williams TE David Njoku WR Puka Nacua WR Garrett Wilson WR Zay Flowers,,DeAndre Hopkins,WR,0.44%,14.4
121,4852636532,whunmilliun,0,172.56,DST Saints  FLEX Trey Benson QB Mac Jones RB Jahmyr Gibbs RB Chuba Hubbard TE Tyler Warren WR Ja'Marr Chase WR Amon-Ra St. Brown WR Marvin Harrison Jr.,,Joe Flacco,QB,0.44%,10.76
122,4854157594,wheels1022,0,172.48,DST Patriots  FLEX Amon-Ra St. Brown QB Justin Fields RB Travis Etienne Jr. RB Dylan Sampson TE Juwan Johnson WR Ja'Marr Chase WR Puka Nacua WR JuJu Smith-Schuster,,Chig Okonkwo,TE,0.42%,7.5
123,4854434209,SATISFACTION504,0,172.20001,DST Rams  FLEX J.K. Dobbins QB Tua Tagovailoa RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR Amon-Ra St. Brown WR Tyreek Hill WR Tee Higgins,,Bills ,DST,0.41%,10
124,4854386081,KBob809,0,172.09999,DST Seahawks  FLEX Rome Odunze QB Drake Maye RB Chase Brown RB Travis Etienne Jr. TE Hunter Henry WR Ja'Marr Chase WR Brian Thomas Jr. WR Jaxon Smith-Njigba,,Tua Tagovailoa,QB,0.39%,22.6
125,4853636954,tcopus,0,172.06001,DST Patriots  FLEX Malik Nabers QB Mac Jones RB Christian McCaffrey RB James Conner TE Harold Fannin Jr. WR Puka Nacua WR Tee Higgins WR Calvin Ridley,,Daniel Jones,QB,0.36%,25.84
126,4848195126,ChaseTheUKFan,0,172,DST Patriots  FLEX James Cook QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Trey McBride WR Tetairoa McMillan WR Hollywood Brown WR Wan'Dale Robinson,,Wan'Dale Robinson,WR,0.36%,31.2
127,4854436911,Stowellz,0,171.96,DST Titans  FLEX DK Metcalf QB Mac Jones RB Javonte Williams RB Tyrone Tracy Jr. TE Harold Fannin Jr. WR Ja'Marr Chase WR CeeDee Lamb WR Puka Nacua,,Noah Fant,TE,0.35%,5.8
127,4854428344,Detroit211,0,171.95999,DST Lions  FLEX Rome Odunze QB Jared Goff RB Jahmyr Gibbs RB Kenneth Walker III TE Dalton Kincaid WR Puka Nacua WR DK Metcalf WR Marvin Harrison Jr.,,Eagles ,DST,0.30%,5
129,4853506086,Taylor22Tigerz,0,171.7,DST Jaguars  FLEX James Conner QB Lamar Jackson RB Christian McCaffrey RB Javonte Williams TE Jake Ferguson WR Puka Nacua WR DeVonta Smith WR Hunter Renfrow,,Troy Franklin,WR,0.29%,24
130,4847606221,MarshMcGarsh,0,171.5,DST Rams  FLEX Kyren Williams QB Drake Maye RB Christian McCaffrey RB James Conner TE Juwan Johnson WR Ja'Marr Chase WR Jaxon Smith-Njigba WR Elic Ayomanor,,Cooper Kupp,WR,0.29%,16
131,4852945992,brealbc,0,171.38,DST Ravens  FLEX Puka Nacua QB Caleb Williams RB Jahmyr Gibbs RB Travis Etienne Jr. TE Trey McBride WR Jameson Williams WR Rome Odunze WR Olamide Zaccheaus,,RJ Harvey,RB,0.28%,3.4
132,4852282350,PoTsai,0,171.34001,DST Cardinals  FLEX Colston Loveland QB Trevor Lawrence RB De'Von Achane RB D'Andre Swift TE Austin Hooper WR Ja'Marr Chase WR Malik Nabers WR Garrett Wilson,,Matthew Stafford,QB,0.28%,18.32
133,4846710927,sfoote10,0,171.3,DST Saints  FLEX Rome Odunze QB Lamar Jackson RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR Ja'Marr Chase WR A.J. Brown WR Kayshon Boutte,,Jets ,DST,0.26%,0
134,4854396499,SueSummer,0,171.26,DST Rams  FLEX Jauan Jennings QB Jared Goff RB Jahmyr Gibbs RB Trey Benson TE Sam LaPorta WR Puka Nacua WR Amon-Ra St. Brown WR Calvin Austin III,,Isaac TeSlaa,FLEX,0.26%,3.9
135,4852449301,DEFCON2282,0,171.04001,DST Cardinals  FLEX Jake Ferguson QB Joe Burrow RB Christian McCaffrey RB Jahmyr Gibbs TE Harold Fannin Jr. WR Ja'Marr Chase WR Hollywood Brown WR Rome Odunze,,DeMario Douglas,WR,0.26%,1.8
136,4847916302,Jtay2,0,170.98001,DST Giants  FLEX Amon-Ra St. Brown QB Patrick Mahomes RB Jonathan Taylor RB Chuba Hubbard TE Travis Kelce WR Jaxon Smith-Njigba WR DK Metcalf WR Josh Downs,,Josh Downs,WR,0.25%,11.1
136,4852751859,papafarley1970,0,170.98,DST Rams  FLEX Trey McBride QB Patrick Mahomes RB Christian McCaffrey RB Alvin Kamara TE Travis Kelce WR Puka Nacua WR Rome Odunze WR Tyquan Thornton,,Jahan Dotson,FLEX,0.25%,1.4
138,4853645882,pricej95,0,170.88,DST Titans  FLEX Ja'Marr Chase QB Caleb Williams RB De'Von Achane RB Travis Etienne Jr. TE Juwan Johnson WR Puka Nacua WR Jaxon Smith-Njigba WR JuJu Smith-Schuster,,Evan Engram,TE,0.23%,2.2
139,4846364271,dealmnow,0,170.86,DST Ravens  FLEX DeVonta Smith QB Mac Jones RB Christian McCaffrey RB Jahmyr Gibbs TE Brenton Strange WR CeeDee Lamb WR Tetairoa McMillan WR Rome Odunze,,Rashod Bateman,WR,0.22%,3.5
139,4853311442,miamimike,0,170.85999,DST Rams  FLEX Cedric Tillman QB Mac Jones RB Christian McCaffrey RB Jahmyr Gibbs TE Juwan Johnson WR CeeDee Lamb WR Malik Nabers WR Hollywood Brown,,Braelon Allen,RB,0.20%,1.1
141,4848237398,bentonmike,0,170.76001,DST Colts  FLEX Ricky Pearsall QB Mac Jones RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR Ja'Marr Chase WR Puka Nacua WR Jaxon Smith-Njigba,,Jauan Jennings,WR,0.20%,19.9
141,4853568628,AlfredJB3,0,170.76,DST Rams  FLEX Jerry Jeudy QB Jared Goff RB Christian McCaffrey RB Jahmyr Gibbs TE Luke Farrell WR Amon-Ra St. Brown WR Garrett Wilson WR Tyquan Thornton,,Kareem Hunt,FLEX,0.19%,4.4
143,4846569863,Swampyramfest,0,170.7,DST Patriots  FLEX Hunter Henry QB Drake Maye RB Christian McCaffrey RB Javonte Williams TE Harold Fannin Jr. WR Ja'Marr Chase WR CeeDee Lamb WR DeVonta Smith,,Colston Loveland,FLEX,0.19%,0
144,4853952941,colle91382,0,170.66,DST Cowboys  FLEX Tee Higgins QB Jared Goff RB Jaylen Warren RB Brian Robinson Jr. TE Jonnu Smith WR Puka Nacua WR Amon-Ra St. Brown WR Jaxon Smith-Njigba,,Marvin Mims Jr.,WR,0.17%,10.4
145,4846531179,dmurr88,0,170.5,DST Bengals  FLEX Jahmyr Gibbs QB Russell Wilson RB De'Von Achane RB Breece Hall TE Harold Fannin Jr. WR Malik Nabers WR Jaxon Smith-Njigba WR Hollywood Brown,,Ja'Tavion Sanders,TE,0.17%,12.4
145,4848505919,Girasia,0,170.5,DST Saints  FLEX Kayshon Boutte QB Drake Maye RB Christian McCaffrey RB Travis Etienne Jr. TE Juwan Johnson WR Ja'Marr Chase WR Puka Nacua WR Hollywood Brown,,Jaguars ,DST,0.17%,8
145,4854287934,bloodstrxp,0,170.49998,DST Patriots  FLEX Christian McCaffrey QB Lamar Jackson RB Saquon Barkley RB Javonte Williams TE Kylen Granson WR Amon-Ra St. Brown WR Hollywood Brown WR DeAndre Hopkins,,Xavier Legette,WR,0.16%,0.8
148,4847200574,Levihill,0,170.46,DST Rams  FLEX Hollywood Brown QB Mac Jones RB Christian McCaffrey RB Jahmyr Gibbs TE Harold Fannin Jr. WR Ja'Marr Chase WR Jaxon Smith-Njigba WR Tetairoa McMillan,,Cole Kmet,TE,0.15%,4.9
149,4849939432,Ryno187,0,170.4,DST Saints  FLEX Rome Odunze QB Drake Maye RB Chase Brown RB Breece Hall TE Juwan Johnson WR Ja'Marr Chase WR CeeDee Lamb WR Chris Olave,,Theo Johnson,TE,0.15%,7.4
150,4854214418,NeverForgetBigPapi,0,170.26,DST Rams  FLEX CeeDee Lamb QB Mac Jones RB Christian McCaffrey RB Tyrone Tracy Jr. TE Jake Ferguson WR Malik Nabers WR George Pickens WR Ricky Pearsall,,Dawson Knox,FLEX,0.13%,3.9
151,4853478244,DieselX22,0,170.2,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR Puka Nacua WR Jaxon Smith-Njigba WR Chris Olave,,Brian Robinson Jr.,RB,0.13%,2.9
152,4854127176,QuigglySmiggly,0,170.06001,DST Colts  FLEX De'Von Achane QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Trey McBride WR Jaxon Smith-Njigba WR Tetairoa McMillan WR Rome Odunze,,Tyler Higbee,FLEX,0.13%,7.7
153,4854501074,toknbryab,0,169.94002,DST Rams  FLEX Jonathan Taylor QB Joe Burrow RB De'Von Achane RB Kyren Williams TE Harold Fannin Jr. WR Ja'Marr Chase WR Jaxon Smith-Njigba WR Elic Ayomanor,,Kenneth Gainwell,RB,0.13%,6.6
154,4851765562,markertassel,0,169.8,DST Dolphins  FLEX Jonathan Taylor QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Puka Nacua WR Hollywood Brown WR Calvin Ridley,,Luke Farrell,TE,0.13%,9.5
155,4854437778,morell45,0,169.4,DST Rams  FLEX Brian Thomas Jr. QB Lamar Jackson RB De'Von Achane RB Kyren Williams TE Jake Ferguson WR Malik Nabers WR Jaxon Smith-Njigba WR Tory Horton,,Sam Darnold,QB,0.12%,17.8
156,4849859784,Rothchild97,0,169.36,DST Seahawks  FLEX Javonte Williams QB Mac Jones RB Kyren Williams RB Breece Hall TE Harold Fannin Jr. WR Ja'Marr Chase WR Puka Nacua WR Zay Flowers,,Quinshon Judkins,FLEX,0.12%,10.1
157,4845886129,reillydan13,0,169.2,DST Saints  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Malik Nabers WR Jaxon Smith-Njigba WR Calvin Ridley,,KaVontae Turpin,FLEX,0.12%,15.3
158,4851114526,smitdog333,0,169.16,DST Cardinals  FLEX Puka Nacua QB Mac Jones RB Christian McCaffrey RB Jahmyr Gibbs TE Trey McBride WR Davante Adams WR Calvin Ridley WR Elic Ayomanor,,Alec Pierce,WR,0.10%,10.8
159,4852370329,ryanleak,0,169.14,DST Steelers  FLEX James Cook QB Daniel Jones RB Christian McCaffrey RB Chuba Hubbard TE Dalton Kincaid WR Malik Nabers WR DK Metcalf WR Michael Pittman Jr.,,Hunter Renfrow,WR,0.10%,23.8
160,4846157944,mattcasey22,0,169.1,DST Seahawks  FLEX Tetairoa McMillan QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Ja'Marr Chase WR Jaxon Smith-Njigba WR Hollywood Brown,,Kendrick Bourne,WR,0.10%,6.2
160,4851412105,Cameron_20,0,169.09999,DST Rams  FLEX James Conner QB Drake Maye RB Kyren Williams RB Travis Etienne Jr. TE Juwan Johnson WR Ja'Marr Chase WR Jaxon Smith-Njigba WR Tetairoa McMillan,,Cam Ward,QB,0.09%,10.8
162,4854502169,Mazza99,0,168.98,DST Saints  FLEX Amon-Ra St. Brown QB Patrick Mahomes RB Saquon Barkley RB James Cook TE Jake Ferguson WR DK Metcalf WR Hollywood Brown WR Cooper Kupp,,Russell Wilson,QB,0.09%,34.3
163,4853661609,Bubba_Fry,0,168.96,DST Rams  FLEX Hollywood Brown QB Mac Jones RB Christian McCaffrey RB De'Von Achane TE Tyler Warren WR Ja'Marr Chase WR Jaxon Smith-Njigba WR Kayshon Boutte,,Mike Gesicki,FLEX,0.09%,4.8
164,4853280989,cpb777,0,168.86002,DST Rams  FLEX Elic Ayomanor QB Mac Jones RB Christian McCaffrey RB Alvin Kamara TE Travis Kelce WR Ja'Marr Chase WR Puka Nacua WR Keon Coleman,,Darius Slayton,WR,0.07%,8.1
165,4854245909,bball33457,0,168.8,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Jahmyr Gibbs TE Harold Fannin Jr. WR CeeDee Lamb WR Ricky Pearsall WR Troy Franklin,,Dyami Brown,WR,0.07%,17.6
166,4845165399,BAMAJOE,0,168.76001,DST Rams  FLEX Javonte Williams QB Mac Jones RB Chase Brown RB Jonathan Taylor TE Harold Fannin Jr. WR CeeDee Lamb WR Puka Nacua WR Chris Olave,,Cam Skattebo,FLEX,0.07%,13.9
167,4853977366,HunterB2208,0,168.74,DST Seahawks  FLEX Ja'Marr Chase QB Dak Prescott RB James Cook RB Kyren Williams TE Harold Fannin Jr. WR CeeDee Lamb WR Hollywood Brown WR Kayshon Boutte,,Rhamondre Stevenson,FLEX,0.07%,21.2
168,4849945628,codeeto,0,168.7,DST Rams  FLEX Rome Odunze QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Juwan Johnson WR CeeDee Lamb WR Jaxon Smith-Njigba WR Hollywood Brown,,Mason Taylor,TE,0.06%,1.5
169,4851993138,mommy2hotty,0,168.68,DST Steelers  FLEX Malik Nabers QB Justin Fields RB Chuba Hubbard RB Travis Etienne Jr. TE Juwan Johnson WR Ja'Marr Chase WR Tetairoa McMillan WR Hollywood Brown,,Bhayshul Tuten,FLEX,0.06%,15.4
170,4847511194,SaintStephen68,0,168.45999,DST Seahawks  FLEX Kyren Williams QB Mac Jones RB Christian McCaffrey RB De'Von Achane TE Juwan Johnson WR Puka Nacua WR Jaxon Smith-Njigba WR Hollywood Brown,,Jerome Ford,FLEX,0.06%,10.4
170,4852963678,dlock52,0,168.45999,DST Colts  FLEX Malik Nabers QB Mac Jones RB Christian McCaffrey RB Jonathan Taylor TE Trey McBride WR Zay Flowers WR Chris Olave WR Calvin Ridley,,Chiefs ,DST,0.06%,3
172,4851430360,scottp0521,0,168.43999,DST Ravens  FLEX Troy Franklin QB Dak Prescott RB Derrick Henry RB Chuba Hubbard TE Harold Fannin Jr. WR CeeDee Lamb WR Malik Nabers WR Kayshon Boutte,,Malik Washington,WR,0.06%,9.5
173,4854216225,DOTapproved,0,168.4,DST Ravens  FLEX David Montgomery QB Drake Maye RB Javonte Williams RB Jaylen Warren TE David Njoku WR Ja'Marr Chase WR Zay Flowers WR Ricky Pearsall,,Mack Hollins,FLEX,0.06%,7.8
174,4848086313,mcadigan,0,168.22002,DST Patriots  FLEX Harold Fannin Jr. QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Sam LaPorta WR Malik Nabers WR Jaxon Smith-Njigba WR Rome Odunze,,Marquez Valdes-Scantling,FLEX,0.06%,0
174,4849507748,ssvrc1,0,168.22002,DST Patriots  FLEX Harold Fannin Jr. QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Sam LaPorta WR Malik Nabers WR Jaxon Smith-Njigba WR Rome Odunze,,Bryce Young,QB,0.06%,26.32
176,4851879279,Clevofootball,0,168.16,DST Titans  FLEX Ja'Marr Chase QB Mac Jones RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR CeeDee Lamb WR Jaxon Smith-Njigba WR Hollywood Brown,,Kylen Granson,TE,0.04%,1.5
177,4854434331,jdsoonerfan5,0,167.86,DST Lions  FLEX CeeDee Lamb QB Jared Goff RB Javonte Williams RB Cam Skattebo TE Pat Freiermuth WR Puka Nacua WR George Pickens WR DeVonta Smith,,Andrei Iosivas,WR,0.04%,2.2
178,4846573228,Bdorfy88,0,167.7,DST Dolphins  FLEX Juwan Johnson QB Lamar Jackson RB Christian McCaffrey RB Tony Pollard TE Jake Ferguson WR Ja'Marr Chase WR Jaxon Smith-Njigba WR Hollywood Brown,,Noah Gray,TE,0.04%,1.1
178,4853468297,EvanSlowski,0,167.7,DST Rams  FLEX Juwan Johnson QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR CeeDee Lamb WR Puka Nacua WR Hollywood Brown,,Hunter Long,FLEX,0.04%,0
180,4854452741,chuckstevens69,0,167.66,DST Colts  FLEX Jerry Jeudy QB Mac Jones RB Kyren Williams RB Javonte Williams TE Travis Kelce WR Puka Nacua WR Amon-Ra St. Brown WR Tyreek Hill,,Julian Hill,FLEX,0.04%,0
181,4854353841,aaud1989,0,167.6,DST Patriots  FLEX Chase Brown QB Lamar Jackson RB Christian McCaffrey RB James Conner TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Tetairoa McMillan WR Rome Odunze,,Austin Hooper,TE,0.04%,6.8
182,4852538689,Yarmat,0,167.54001,DST Patriots  FLEX Elic Ayomanor QB Daniel Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR CeeDee Lamb WR Puka Nacua WR Jaxon Smith-Njigba,,Miles Sanders,FLEX,0.04%,9.9
183,4853207754,whity1winner,0,167.48001,DST Seahawks  FLEX Javonte Williams QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Amon-Ra St. Brown WR Tee Higgins WR Hollywood Brown,,Tyler Johnson,FLEX,0.04%,0
184,4854450779,mighty-red-mence,0,167.44,DST Steelers  FLEX Javonte Williams QB Dak Prescott RB Travis Etienne Jr. RB Jaylen Warren TE Jake Tonges WR Ja'Marr Chase WR CeeDee Lamb WR Stefon Diggs,,Davis Allen,TE,0.04%,7.8
185,4854414287,TMpls6,0,167.4,DST Rams  FLEX Tee Higgins QB Lamar Jackson RB Saquon Barkley RB James Cook TE Chig Okonkwo WR Jaxon Smith-Njigba WR Hollywood Brown WR Rome Odunze,,Tyler Lockett,WR,0.04%,2.9
186,4853569190,ThePhanatic,0,167.36,DST Colts  FLEX Saquon Barkley QB Mac Jones RB Christian McCaffrey RB Jahmyr Gibbs TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Cedric Tillman,,George Kittle,TE,0.04%,0
187,4850470347,Cblack_01,0,167.26,DST Ravens  FLEX CeeDee Lamb QB Mac Jones RB Breece Hall RB Travis Etienne Jr. TE Juwan Johnson WR Ja'Marr Chase WR Tetairoa McMillan WR Ricky Pearsall,,Jalen Tolbert,WR,0.03%,3.6
188,4853776710,jmichael01,0,167.23999,DST Cowboys  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Javonte Williams RB Travis Etienne Jr. TE Juwan Johnson WR CeeDee Lamb WR Puka Nacua WR Cedric Tillman,,DJ Giddens,FLEX,0.03%,0
189,4849635497,funfish,0,167.16,DST Seahawks  FLEX Garrett Wilson QB Mac Jones RB Christian McCaffrey RB Alvin Kamara TE Harold Fannin Jr. WR CeeDee Lamb WR Malik Nabers WR Hollywood Brown,,Jarquez Hunter,FLEX,0.03%,0
190,4853902661,The_Tonian,0,167.1,DST Titans  FLEX DeVonta Smith QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Ja'Marr Chase WR Jaxon Smith-Njigba WR Hollywood Brown,,Mo Alie-Cox,TE,0.03%,1.8
190,4847325967,xxbigjohn79xx,0,167.09999,DST 49ers  FLEX Dalton Kincaid QB Drake Maye RB Christian McCaffrey RB Jahmyr Gibbs TE Juwan Johnson WR Puka Nacua WR A.J. Brown WR Rome Odunze,,Ray Davis,FLEX,0.03%,2.4
192,4854412846,iamjobu,0,167.04,DST Saints  FLEX Amon-Ra St. Brown QB Dak Prescott RB Alvin Kamara RB Kenneth Walker III TE Hunter Henry WR CeeDee Lamb WR Jameson Williams WR Hollywood Brown,,Adonai Mitchell,FLEX,0.03%,4
193,4847457099,RickBelding,0,166.90001,DST Ravens  FLEX CeeDee Lamb QB Sam Darnold RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR Garrett Wilson WR Jaxon Smith-Njigba WR Wan'Dale Robinson,,Allen Lazard,FLEX,0.03%,0
194,4850596998,tony42d,0,166.79999,DST Rams  FLEX Kayshon Boutte QB Lamar Jackson RB Christian McCaffrey RB Javonte Williams TE Juwan Johnson WR Puka Nacua WR Jaxon Smith-Njigba WR Chris Olave,,Luther Burden III,FLEX,0.03%,1.5
195,4845679490,Phenom10,0,166.76001,DST Titans  FLEX Chuba Hubbard QB Mac Jones RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR Ja'Marr Chase WR CeeDee Lamb WR Ricky Pearsall,,Elijah Moore,FLEX,0.01%,10.7
196,4849716824,Noltrain,0,166.73999,DST Rams  FLEX Rome Odunze QB Bo Nix RB James Conner RB Javonte Williams TE Hunter Henry WR Ja'Marr Chase WR Zay Flowers WR Ricky Pearsall,,Dallas Goedert,TE,0.01%,0
196,4854434857,TDsandpASSES,0,166.73999,DST Bears  FLEX Christian McCaffrey QB Dak Prescott RB Javonte Williams RB D'Andre Swift TE Dalton Kincaid WR CeeDee Lamb WR Tyreek Hill WR Wan'Dale Robinson,,Josh Reynolds,WR,0.01%,0
198,4854108754,moateskc,0,166.62001,DST Rams  FLEX Elic Ayomanor QB Josh Allen RB Christian McCaffrey RB Jahmyr Gibbs TE Harold Fannin Jr. WR CeeDee Lamb WR Jaxon Smith-Njigba WR Rome Odunze,,Daniel Bellinger,FLEX,0.01%,0
199,4852965245,TexasTarHeel1,0,166.59999,DST Ravens  FLEX Brenton Strange QB Drake Maye RB Chase Brown RB Javonte Williams TE Hunter Henry WR CeeDee Lamb WR Malik Nabers WR Jaxon Smith-Njigba,,Brandin Cooks,WR,0.01%,4.6
200,4850610708,spank210,0,166.56,DST Seahawks  FLEX Travis Etienne Jr. QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR CeeDee Lamb WR Malik Nabers WR Hollywood Brown,,Michael Wilson,WR,0.01%,8.1
201,4854362629,apk8084,0,166.54,DST Saints  FLEX Cedric Tillman QB Joe Burrow RB Christian McCaffrey RB Travis Etienne Jr. TE Juwan Johnson WR Ja'Marr Chase WR Malik Nabers WR Kayshon Boutte,,Zaire Mitchell-Paden,FLEX,0.01%,0
202,4849463713,Mike25Mitchell,0,166.36,DST Broncos  FLEX James Cook QB Jared Goff RB Jahmyr Gibbs RB TreVeyon Henderson TE Dalton Kincaid WR Amon-Ra St. Brown WR Tetairoa McMillan WR Keon Coleman,,Roschon Johnson,FLEX,0.01%,0
203,4854282468,blydog1,0,166.08,DST Panthers  FLEX Amon-Ra St. Brown QB Justin Fields RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Malik Nabers WR Jaxon Smith-Njigba WR Chris Olave,,Johnny Mundt,TE,0.01%,0
204,4851728826,jdmsmooth,0,165.96,DST Steelers  FLEX De'Von Achane QB Mac Jones RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Ja'Marr Chase WR Jaxon Smith-Njigba WR Calvin Ridley,,Kyle Juszczyk,FLEX,0.01%,1.5
205,4848933628,cameron.barnes,0,165.79999,DST Rams  FLEX Chase Brown QB Lamar Jackson RB Christian McCaffrey RB Travis Etienne Jr. TE Juwan Johnson WR Jaxon Smith-Njigba WR Chris Olave WR Rome Odunze,,Van Jefferson,WR,0.01%,3
206,4847936247,Bac71691,0,165.56,DST Cowboys  FLEX Hollywood Brown QB Mac Jones RB Christian McCaffrey RB De'Von Achane TE Trey McBride WR Malik Nabers WR Tetairoa McMillan WR Chris Olave,,Drew Sample,FLEX,0.01%,1.7
