Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,cash_win,lineup_rating,cash_result
112,4852267988,layinbody4life,0,173.66,DST Rams  FLEX Jahmyr Gibbs QB Mac Jones RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Malik Nabers WR Jaxon Smith-Njigba WR Tetairoa McMillan,True,21.103221100044177,Win
113,4852426788,cdoyle32,0,173.64,DST Steelers  FLEX Calvin Ridley QB Trevor Lawrence RB Christian McCaffrey RB Travis Etienne Jr. TE Juwan Johnson WR Ja'Marr Chase WR Brian Thomas Jr. WR Rome Odunze,True,17.79757454067272,Win
114,4850079854,phialpha1569,0,173.46,DST Seahawks  FLEX De'Von Achane QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Ja'Marr Chase WR Jaxon Smith-Njigba WR Calvin Ridley,True,21.768381688210383,Win
115,4853285490,millerlite67,0,173.40001,DST Browns  FLEX Jonathan Taylor QB Drake Maye RB De'Von Achane RB Alvin Kamara TE David Njoku WR Malik Nabers WR Tee Higgins WR Jerry Jeudy,True,10.15830596749113,Win
116,4854373545,kev0487,0,173.2,DST Rams  FLEX Chris Olave QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Ja'Marr Chase WR Jaxon Smith-Njigba WR Hollywood Brown,True,21.9699455028062,Win
117,4850585977,CDUB300,0,173.14,DST Saints  FLEX Ja'Marr Chase QB Daniel Jones RB Christian McCaffrey RB De'Von Achane TE Juwan Johnson WR Jaxon Smith-Njigba WR Hollywood Brown WR Calvin Ridley,True,18.402265984460186,Win
118,4851509523,SeahawkFan29,0,173.1,DST Rams  FLEX Sam LaPorta QB Drake Maye RB Christian McCaffrey RB Travis Etienne Jr. TE Brenton Strange WR Ja'Marr Chase WR Malik Nabers WR Calvin Ridley,True,18.341796840081436,Win
119,4849979476,TheDanimal05,0,172.8,DST Seahawks  FLEX Travis Etienne Jr. QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Puka Nacua WR Jaxon Smith-Njigba WR Hollywood Brown,True,20.417904130418385,Win
120,4854271657,pa_ray69,0,172.76,DST Rams  FLEX Rome Odunze QB Mac Jones RB Christian McCaffrey RB Javonte Williams TE David Njoku WR Puka Nacua WR Garrett Wilson WR Zay Flowers,True,17.213039478344843,Win
121,4852636532,whunmilliun,0,172.56,DST Saints  FLEX Trey Benson QB Mac Jones RB Jahmyr Gibbs RB Chuba Hubbard TE Tyler Warren WR Ja'Marr Chase WR Amon-Ra St. Brown WR Marvin Harrison Jr.,True,9.110174131592865,Win
122,4854157594,wheels1022,0,172.48,DST Patriots  FLEX Amon-Ra St. Brown QB Justin Fields RB Travis Etienne Jr. RB Dylan Sampson TE Juwan Johnson WR Ja'Marr Chase WR Puka Nacua WR JuJu Smith-Schuster,True,9.593927286622831,Win
123,4854434209,SATISFACTION504,0,172.20001,DST Rams  FLEX J.K. Dobbins QB Tua Tagovailoa RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR Amon-Ra St. Brown WR Tyreek Hill WR Tee Higgins,True,15.459434291361205,Win
124,4854386081,KBob809,0,172.09999,DST Seahawks  FLEX Rome Odunze QB Drake Maye RB Chase Brown RB Travis Etienne Jr. TE Hunter Henry WR Ja'Marr Chase WR Brian Thomas Jr. WR Jaxon Smith-Njigba,True,15.056306662169563,Win
125,4853636954,tcopus,0,172.06001,DST Patriots  FLEX Malik Nabers QB Mac Jones RB Christian McCaffrey RB James Conner TE Harold Fannin Jr. WR Puka Nacua WR Tee Higgins WR Calvin Ridley,True,19.087582954085974,Win
126,4848195126,ChaseTheUKFan,0,172.0,DST Patriots  FLEX James Cook QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Trey McBride WR Tetairoa McMillan WR Hollywood Brown WR Wan'Dale Robinson,True,15.741623631795354,Win
127,4854436911,Stowellz,0,171.96,DST Titans  FLEX DK Metcalf QB Mac Jones RB Javonte Williams RB Tyrone Tracy Jr. TE Harold Fannin Jr. WR Ja'Marr Chase WR CeeDee Lamb WR Puka Nacua,True,13.101137660590105,Win
127,4854428344,Detroit211,0,171.95999,DST Lions  FLEX Rome Odunze QB Jared Goff RB Jahmyr Gibbs RB Kenneth Walker III TE Dalton Kincaid WR Puka Nacua WR DK Metcalf WR Marvin Harrison Jr.,True,6.328593490170542,Win
129,4853506086,Taylor22Tigerz,0,171.7,DST Jaguars  FLEX James Conner QB Lamar Jackson RB Christian McCaffrey RB Javonte Williams TE Jake Ferguson WR Puka Nacua WR DeVonta Smith WR Hunter Renfrow,True,13.302701475185929,Win
130,4847606221,MarshMcGarsh,0,171.5,DST Rams  FLEX Kyren Williams QB Drake Maye RB Christian McCaffrey RB James Conner TE Juwan Johnson WR Ja'Marr Chase WR Jaxon Smith-Njigba WR Elic Ayomanor,True,19.1682084799243,Win
131,4852945992,brealbc,0,171.38,DST Ravens  FLEX Puka Nacua QB Caleb Williams RB Jahmyr Gibbs RB Travis Etienne Jr. TE Trey McBride WR Jameson Williams WR Rome Odunze WR Olamide Zaccheaus,True,9.77533471975907,Win
132,4852282350,PoTsai,0,171.34001,DST Cardinals  FLEX Colston Loveland QB Trevor Lawrence RB De'Von Achane RB D'Andre Swift TE Austin Hooper WR Ja'Marr Chase WR Malik Nabers WR Garrett Wilson,True,7.699227429422121,Win
133,4846710927,sfoote10,0,171.3,DST Saints  FLEX Rome Odunze QB Lamar Jackson RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR Ja'Marr Chase WR A.J. Brown WR Kayshon Boutte,True,17.213039478344843,Win
134,4854396499,SueSummer,0,171.26,DST Rams  FLEX Jauan Jennings QB Jared Goff RB Jahmyr Gibbs RB Trey Benson TE Sam LaPorta WR Puka Nacua WR Amon-Ra St. Brown WR Calvin Austin III,True,7.235630655851733,Win
135,4852449301,DEFCON2282,0,171.04001,DST Cardinals  FLEX Jake Ferguson QB Joe Burrow RB Christian McCaffrey RB Jahmyr Gibbs TE Harold Fannin Jr. WR Ja'Marr Chase WR Hollywood Brown WR Rome Odunze,True,18.099920262566453,Win
136,4847916302,Jtay2,0,170.98001,DST Giants  FLEX Amon-Ra St. Brown QB Patrick Mahomes RB Jonathan Taylor RB Chuba Hubbard TE Travis Kelce WR Jaxon Smith-Njigba WR DK Metcalf WR Josh Downs,True,6.2882807272513785,Win
136,4852751859,papafarley1970,0,170.98,DST Rams  FLEX Trey McBride QB Patrick Mahomes RB Christian McCaffrey RB Alvin Kamara TE Travis Kelce WR Puka Nacua WR Rome Odunze WR Tyquan Thornton,True,16.52772250871905,Win
138,4853645882,pricej95,0,170.88,DST Titans  FLEX Ja'Marr Chase QB Caleb Williams RB De'Von Achane RB Travis Etienne Jr. TE Juwan Johnson WR Puka Nacua WR Jaxon Smith-Njigba WR JuJu Smith-Schuster,True,12.516602598262226,Win
139,4846364271,dealmnow,0,170.86,DST Ravens  FLEX DeVonta Smith QB Mac Jones RB Christian McCaffrey RB Jahmyr Gibbs TE Brenton Strange WR CeeDee Lamb WR Tetairoa McMillan WR Rome Odunze,True,16.346315075582815,Win
139,4853311442,miamimike,0,170.85999,DST Rams  FLEX Cedric Tillman QB Mac Jones RB Christian McCaffrey RB Jahmyr Gibbs TE Juwan Johnson WR CeeDee Lamb WR Malik Nabers WR Hollywood Brown,True,18.341796840081436,Win
141,4848237398,bentonmike,0,170.76001,DST Colts  FLEX Ricky Pearsall QB Mac Jones RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR Ja'Marr Chase WR Puka Nacua WR Jaxon Smith-Njigba,True,21.103221100044177,Win
141,4853568628,AlfredJB3,0,170.76,DST Rams  FLEX Jerry Jeudy QB Jared Goff RB Christian McCaffrey RB Jahmyr Gibbs TE Luke Farrell WR Amon-Ra St. Brown WR Garrett Wilson WR Tyquan Thornton,True,11.246750566308561,Win
143,4846569863,Swampyramfest,0,170.7,DST Patriots  FLEX Hunter Henry QB Drake Maye RB Christian McCaffrey RB Javonte Williams TE Harold Fannin Jr. WR Ja'Marr Chase WR CeeDee Lamb WR DeVonta Smith,True,16.729286323314874,Win
144,4853952941,colle91382,0,170.66,DST Cowboys  FLEX Tee Higgins QB Jared Goff RB Jaylen Warren RB Brian Robinson Jr. TE Jonnu Smith WR Puka Nacua WR Amon-Ra St. Brown WR Jaxon Smith-Njigba,True,6.731721119362183,Win
145,4846531179,dmurr88,0,170.5,DST Bengals  FLEX Jahmyr Gibbs QB Russell Wilson RB De'Von Achane RB Breece Hall TE Harold Fannin Jr. WR Malik Nabers WR Jaxon Smith-Njigba WR Hollywood Brown,True,12.173944113449334,Win
145,4848505919,Girasia,0,170.5,DST Saints  FLEX Kayshon Boutte QB Drake Maye RB Christian McCaffrey RB Travis Etienne Jr. TE Juwan Johnson WR Ja'Marr Chase WR Puka Nacua WR Hollywood Brown,True,17.938669210889795,Win
145,4854287934,bloodstrxp,0,170.49998,DST Patriots  FLEX Christian McCaffrey QB Lamar Jackson RB Saquon Barkley RB Javonte Williams TE Kylen Granson WR Amon-Ra St. Brown WR Hollywood Brown WR DeAndre Hopkins,True,10.500964452304025,Win
148,4847200574,Levihill,0,170.46,DST Rams  FLEX Hollywood Brown QB Mac Jones RB Christian McCaffrey RB Jahmyr Gibbs TE Harold Fannin Jr. WR Ja'Marr Chase WR Jaxon Smith-Njigba WR Tetairoa McMillan,True,22.977764575785304,Win
149,4849939432,Ryno187,0,170.4,DST Saints  FLEX Rome Odunze QB Drake Maye RB Chase Brown RB Breece Hall TE Juwan Johnson WR Ja'Marr Chase WR CeeDee Lamb WR Chris Olave,True,12.738322794317629,Win
150,4854214418,NeverForgetBigPapi,0,170.26,DST Rams  FLEX CeeDee Lamb QB Mac Jones RB Christian McCaffrey RB Tyrone Tracy Jr. TE Jake Ferguson WR Malik Nabers WR George Pickens WR Ricky Pearsall,True,15.822249157633683,Win
151,4853478244,DieselX22,0,170.2,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR Puka Nacua WR Jaxon Smith-Njigba WR Chris Olave,True,21.083064718584595,Win
152,4854127176,QuigglySmiggly,0,170.06001,DST Colts  FLEX De'Von Achane QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Trey McBride WR Jaxon Smith-Njigba WR Tetairoa McMillan WR Rome Odunze,True,19.510866964737193,Win
153,4854501074,toknbryab,0,169.94002,DST Rams  FLEX Jonathan Taylor QB Joe Burrow RB De'Von Achane RB Kyren Williams TE Harold Fannin Jr. WR Ja'Marr Chase WR Jaxon Smith-Njigba WR Elic Ayomanor,True,16.42694060142114,Win
154,4851765562,markertassel,0,169.8,DST Dolphins  FLEX Jonathan Taylor QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Puka Nacua WR Hollywood Brown WR Calvin Ridley,True,19.006957428247645,Win
155,4854437778,morell45,0,169.4,DST Rams  FLEX Brian Thomas Jr. QB Lamar Jackson RB De'Von Achane RB Kyren Williams TE Jake Ferguson WR Malik Nabers WR Jaxon Smith-Njigba WR Tory Horton,True,13.383327001024256,Win
156,4849859784,Rothchild97,0,169.36,DST Seahawks  FLEX Javonte Williams QB Mac Jones RB Kyren Williams RB Breece Hall TE Harold Fannin Jr. WR Ja'Marr Chase WR Puka Nacua WR Zay Flowers,True,14.895055610492907,Win
157,4845886129,reillydan13,0,169.2,DST Saints  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Malik Nabers WR Jaxon Smith-Njigba WR Calvin Ridley,True,19.75274354225218,Win
158,4851114526,smitdog333,0,169.16,DST Cardinals  FLEX Puka Nacua QB Mac Jones RB Christian McCaffrey RB Jahmyr Gibbs TE Trey McBride WR Davante Adams WR Calvin Ridley WR Elic Ayomanor,True,16.648660797476545,Win
159,4852370329,ryanleak,0,169.14,DST Steelers  FLEX James Cook QB Daniel Jones RB Christian McCaffrey RB Chuba Hubbard TE Dalton Kincaid WR Malik Nabers WR DK Metcalf WR Michael Pittman Jr.,True,9.956742152895309,Win
160,4846157944,mattcasey22,0,169.1,DST Seahawks  FLEX Tetairoa McMillan QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Ja'Marr Chase WR Jaxon Smith-Njigba WR Hollywood Brown,True,21.54666149215498,Win
160,4851412105,Cameron_20,0,169.09999,DST Rams  FLEX James Conner QB Drake Maye RB Kyren Williams RB Travis Etienne Jr. TE Juwan Johnson WR Ja'Marr Chase WR Jaxon Smith-Njigba WR Tetairoa McMillan,True,16.648660797476545,Win
162,4854502169,Mazza99,0,168.98,DST Saints  FLEX Amon-Ra St. Brown QB Patrick Mahomes RB Saquon Barkley RB James Cook TE Jake Ferguson WR DK Metcalf WR Hollywood Brown WR Cooper Kupp,True,5.623120139085172,Win
163,4853661609,Bubba_Fry,0,168.96,DST Rams  FLEX Hollywood Brown QB Mac Jones RB Christian McCaffrey RB De'Von Achane TE Tyler Warren WR Ja'Marr Chase WR Jaxon Smith-Njigba WR Kayshon Boutte,True,20.095402027065077,Win
164,4853280989,cpb777,0,168.86002,DST Rams  FLEX Elic Ayomanor QB Mac Jones RB Christian McCaffrey RB Alvin Kamara TE Travis Kelce WR Ja'Marr Chase WR Puka Nacua WR Keon Coleman,True,19.168208479924303,Win
165,4854245909,bball33457,0,168.8,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Jahmyr Gibbs TE Harold Fannin Jr. WR CeeDee Lamb WR Ricky Pearsall WR Troy Franklin,True,18.36195322154102,Win
166,4845165399,BAMAJOE,0,168.76001,DST Rams  FLEX Javonte Williams QB Mac Jones RB Chase Brown RB Jonathan Taylor TE Harold Fannin Jr. WR CeeDee Lamb WR Puka Nacua WR Chris Olave,True,16.225376786825322,Win
167,4853977366,HunterB2208,0,168.74,DST Seahawks  FLEX Ja'Marr Chase QB Dak Prescott RB James Cook RB Kyren Williams TE Harold Fannin Jr. WR CeeDee Lamb WR Hollywood Brown WR Kayshon Boutte,True,12.375507928045153,Win
168,4849945628,codeeto,0,168.7,DST Rams  FLEX Rome Odunze QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Juwan Johnson WR CeeDee Lamb WR Jaxon Smith-Njigba WR Hollywood Brown,True,20.417904130418385,Win
169,4851993138,mommy2hotty,0,168.68,DST Steelers  FLEX Malik Nabers QB Justin Fields RB Chuba Hubbard RB Travis Etienne Jr. TE Juwan Johnson WR Ja'Marr Chase WR Tetairoa McMillan WR Hollywood Brown,True,13.705829104377568,Win
170,4847511194,SaintStephen68,0,168.45999,DST Seahawks  FLEX Kyren Williams QB Mac Jones RB Christian McCaffrey RB De'Von Achane TE Juwan Johnson WR Puka Nacua WR Jaxon Smith-Njigba WR Hollywood Brown,True,19.87368183100967,Win
170,4852963678,dlock52,0,168.45999,DST Colts  FLEX Malik Nabers QB Mac Jones RB Christian McCaffrey RB Jonathan Taylor TE Trey McBride WR Zay Flowers WR Chris Olave WR Calvin Ridley,True,16.588191653097798,Win
172,4851430360,scottp0521,0,168.43999,DST Ravens  FLEX Troy Franklin QB Dak Prescott RB Derrick Henry RB Chuba Hubbard TE Harold Fannin Jr. WR CeeDee Lamb WR Malik Nabers WR Kayshon Boutte,True,7.235630655851735,Win
173,4854216225,DOTapproved,0,168.4,DST Ravens  FLEX David Montgomery QB Drake Maye RB Javonte Williams RB Jaylen Warren TE David Njoku WR Ja'Marr Chase WR Zay Flowers WR Ricky Pearsall,True,9.150486894512028,Win
174,4848086313,mcadigan,0,168.22002,DST Patriots  FLEX Harold Fannin Jr. QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Sam LaPorta WR Malik Nabers WR Jaxon Smith-Njigba WR Rome Odunze,True,16.971162900829857,Win
174,4849507748,ssvrc1,0,168.22002,DST Patriots  FLEX Harold Fannin Jr. QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Sam LaPorta WR Malik Nabers WR Jaxon Smith-Njigba WR Rome Odunze,True,16.971162900829857,Win
176,4851879279,Clevofootball,0,168.16,DST Titans  FLEX Ja'Marr Chase QB Mac Jones RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR CeeDee Lamb WR Jaxon Smith-Njigba WR Hollywood Brown,True,21.204003007342084,Win
177,4854434331,jdsoonerfan5,0,167.86,DST Lions  FLEX CeeDee Lamb QB Jared Goff RB Javonte Williams RB Cam Skattebo TE Pat Freiermuth WR Puka Nacua WR George Pickens WR DeVonta Smith,True,5.11921060259562,Win
178,4846573228,Bdorfy88,0,167.7,DST Dolphins  FLEX Juwan Johnson QB Lamar Jackson RB Christian McCaffrey RB Tony Pollard TE Jake Ferguson WR Ja'Marr Chase WR Jaxon Smith-Njigba WR Hollywood Brown,True,17.999138355268542,Win
178,4853468297,EvanSlowski,0,167.7,DST Rams  FLEX Juwan Johnson QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR CeeDee Lamb WR Puka Nacua WR Hollywood Brown,True,21.022595574205845,Win
180,4854452741,chuckstevens69,0,167.66,DST Colts  FLEX Jerry Jeudy QB Mac Jones RB Kyren Williams RB Javonte Williams TE Travis Kelce WR Puka Nacua WR Amon-Ra St. Brown WR Tyreek Hill,True,9.694709193920742,Win
181,4854353841,aaud1989,0,167.6,DST Patriots  FLEX Chase Brown QB Lamar Jackson RB Christian McCaffrey RB James Conner TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Tetairoa McMillan WR Rome Odunze,True,19.00695742824764,Win
182,4852538689,Yarmat,0,167.54001,DST Patriots  FLEX Elic Ayomanor QB Daniel Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR CeeDee Lamb WR Puka Nacua WR Jaxon Smith-Njigba,True,17.87820006651105,Win
183,4853207754,whity1winner,0,167.48001,DST Seahawks  FLEX Javonte Williams QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Amon-Ra St. Brown WR Tee Higgins WR Hollywood Brown,True,18.120076644026035,Win
184,4854450779,mighty-red-mence,0,167.44,DST Steelers  FLEX Javonte Williams QB Dak Prescott RB Travis Etienne Jr. RB Jaylen Warren TE Jake Tonges WR Ja'Marr Chase WR CeeDee Lamb WR Stefon Diggs,True,8.525639069264985,Win
185,4854414287,TMpls6,0,167.4,DST Rams  FLEX Tee Higgins QB Lamar Jackson RB Saquon Barkley RB James Cook TE Chig Okonkwo WR Jaxon Smith-Njigba WR Hollywood Brown WR Rome Odunze,True,11.710347339878947,Win
186,4853569190,ThePhanatic,0,167.36,DST Colts  FLEX Saquon Barkley QB Mac Jones RB Christian McCaffrey RB Jahmyr Gibbs TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Cedric Tillman,True,13.363170619564674,Win
187,4850470347,Cblack_01,0,167.26,DST Ravens  FLEX CeeDee Lamb QB Mac Jones RB Breece Hall RB Travis Etienne Jr. TE Juwan Johnson WR Ja'Marr Chase WR Tetairoa McMillan WR Ricky Pearsall,True,14.12911311502879,Win
188,4853776710,jmichael01,0,167.23999,DST Cowboys  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Javonte Williams RB Travis Etienne Jr. TE Juwan Johnson WR CeeDee Lamb WR Puka Nacua WR Cedric Tillman,True,10.76299741127859,Win
189,4849635497,funfish,0,167.16,DST Seahawks  FLEX Garrett Wilson QB Mac Jones RB Christian McCaffrey RB Alvin Kamara TE Harold Fannin Jr. WR CeeDee Lamb WR Malik Nabers WR Hollywood Brown,True,18.78523723219224,Win
190,4853902661,The_Tonian,0,167.1,DST Titans  FLEX DeVonta Smith QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Ja'Marr Chase WR Jaxon Smith-Njigba WR Hollywood Brown,True,19.954307356848,Win
190,4847325967,xxbigjohn79xx,0,167.09999,DST 49ers  FLEX Dalton Kincaid QB Drake Maye RB Christian McCaffrey RB Jahmyr Gibbs TE Juwan Johnson WR Puka Nacua WR A.J. Brown WR Rome Odunze,True,14.008174826271297,Win
192,4854412846,iamjobu,0,167.04,DST Saints  FLEX Amon-Ra St. Brown QB Dak Prescott RB Alvin Kamara RB Kenneth Walker III TE Hunter Henry WR CeeDee Lamb WR Jameson Williams WR Hollywood Brown,True,8.263606110290418,Win
193,4847457099,RickBelding,0,166.90001,DST Ravens  FLEX CeeDee Lamb QB Sam Darnold RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR Garrett Wilson WR Jaxon Smith-Njigba WR Wan'Dale Robinson,True,15.338496002603712,Win
194,4850596998,tony42d,0,166.79999,DST Rams  FLEX Kayshon Boutte QB Lamar Jackson RB Christian McCaffrey RB Javonte Williams TE Juwan Johnson WR Puka Nacua WR Jaxon Smith-Njigba WR Chris Olave,True,16.608348034557384,Win
195,4845679490,Phenom10,0,166.76001,DST Titans  FLEX Chuba Hubbard QB Mac Jones RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR Ja'Marr Chase WR CeeDee Lamb WR Ricky Pearsall,True,18.845706376570988,Win
196,4849716824,Noltrain,0,166.73999,DST Rams  FLEX Rome Odunze QB Bo Nix RB James Conner RB Javonte Williams TE Hunter Henry WR Ja'Marr Chase WR Zay Flowers WR Ricky Pearsall,True,13.504265289781745,Win
196,4854434857,TDsandpASSES,0,166.73999,DST Bears  FLEX Christian McCaffrey QB Dak Prescott RB Javonte Williams RB D'Andre Swift TE Dalton Kincaid WR CeeDee Lamb WR Tyreek Hill WR Wan'Dale Robinson,True,9.090017750133281,Win
198,4854108754,moateskc,0,166.62001,DST Rams  FLEX Elic Ayomanor QB Josh Allen RB Christian McCaffrey RB Jahmyr Gibbs TE Harold Fannin Jr. WR CeeDee Lamb WR Jaxon Smith-Njigba WR Rome Odunze,True,17.999138355268542,Win
199,4852965245,TexasTarHeel1,0,166.59999,DST Ravens  FLEX Brenton Strange QB Drake Maye RB Chase Brown RB Javonte Williams TE Hunter Henry WR CeeDee Lamb WR Malik Nabers WR Jaxon Smith-Njigba,True,12.194100494908914,Win
200,4850610708,spank210,0,166.56,DST Seahawks  FLEX Travis Etienne Jr. QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR CeeDee Lamb WR Malik Nabers WR Hollywood Brown,True,20.800875378150444,Win
201,4854362629,apk8084,0,166.54,DST Saints  FLEX Cedric Tillman QB Joe Burrow RB Christian McCaffrey RB Travis Etienne Jr. TE Juwan Johnson WR Ja'Marr Chase WR Malik Nabers WR Kayshon Boutte,True,15.11677580654831,Win
202,4849463713,Mike25Mitchell,0,166.36,DST Broncos  FLEX James Cook QB Jared Goff RB Jahmyr Gibbs RB TreVeyon Henderson TE Dalton Kincaid WR Amon-Ra St. Brown WR Tetairoa McMillan WR Keon Coleman,True,4.474206395888995,Win
203,4854282468,blydog1,0,166.08,DST Panthers  FLEX Amon-Ra St. Brown QB Justin Fields RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Malik Nabers WR Jaxon Smith-Njigba WR Chris Olave,True,17.031632045208607,Win
204,4851728826,jdmsmooth,0,165.96,DST Steelers  FLEX De'Von Achane QB Mac Jones RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Ja'Marr Chase WR Jaxon Smith-Njigba WR Calvin Ridley,True,21.183846625882506,Win
205,4848933628,cameron.barnes,0,165.79999,DST Rams  FLEX Chase Brown QB Lamar Jackson RB Christian McCaffrey RB Travis Etienne Jr. TE Juwan Johnson WR Jaxon Smith-Njigba WR Chris Olave WR Rome Odunze,True,19.551179727656358,Win
206,4847936247,Bac71691,0,165.56,DST Cowboys  FLEX Hollywood Brown QB Mac Jones RB Christian McCaffrey RB De'Von Achane TE Trey McBride WR Malik Nabers WR Tetairoa McMillan WR Chris Olave,True,18.321640458621857,Win
